ac_id_09,booth_id_14,booth_name_14,address_14,parts_14,village_14,ward_14,revenue_14,court_14,thana_14,tehsil_14,district_14,pincode_14,pc_id_09,pc_name_09,pc_reserved_09,ac_name_14,ac_reserved_14
41,131,"131 - दौलतपुर मजरा हिजरावां कलां","राजकीय हाई स्कूल, दोलतपुर मजरा हिज़रावां-कलां (बांया कक्षा","1 : साम दौलतपुर मजरा हिंबरायां कलां ह.न.: 44 माना 1 से (33","दौलतपुर मजरा हिजरावां कलां",44,"हिजरावां कलां… 1 -3","हिजरावां कलां","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,132,"(32 - दौलतपुर मजरा हिजरावां कलां","राजकीय हाई स्कूल, दोलतपुर मजरा हिज़रावां-कलां (बांया कक्षा","1 : साम दौलतपुर मजरा हिंबरायां कलां ह.न.: 44 माना (28 से 4443","दौलतपुर मजरा हिजरावां कलां",44,"हिजरावां कलां… 1 -3","हिजरावां कलां","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,133,"(33 - अकावाली मजरा हिजरावां कलां","राजकीय मिडल स्कूल, अकावाली मजरा हिजरावां-कलां","1 : साम अकावाली मजरा हिज़रावां कलां ह.न.: 44 माना 1 से 119","अकावाली मजरा हिंजरायां कल",44,"हिजरावां कलां… 1 -3","हिजरावां कलां","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,134,"(34 - ढाणी ईसर मजरा हिजरावां कलां","राजकीय हाई स्कूल, ढाणी ईसर मजरा हिज़रावां-कलां","1: सामदाणीईसरमजराहिबराबांकलां ह.न.: 44 माना 0 से 101","ढाणी ईसर मजरा हिजरावां कल",44,"हिजरावां कलां… 1 -3","हिजरावां कलां","शहर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,135,"(36 - ढाणी ढाका मजरा हिजरावां कलां","राजकीय मिडल स्कूल, ढाणी डाका मजरा-हिजूरावां कलां","1: सामदाणीदाकामजराहिबराबांकलां ह.न.: 44 माना 1 से 178","ढाणी डाका मजरा हिजरावां करु",44,"हिजरावां कलां… 1 -3","हिजरावां कलां","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,136,"(36 - ढाणी कारियाँ मजरा हिजरावां कलां","राजकीय प्राईमरी स्कूल, ढाणी कारियां मजरा-हिजूरावां कलां","1 : साम वाणी कारिया मजरा हिज़रावां कलां ह.न.: 44 माना 01 से 82","ढाणी कारिया मजरा हिजरावां है",44,"हिजरावां कलां… 1 -3","हिजरावां कलां","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,137,"(37 - ढाणी चुहल मजरा हिजरावां कलां","राजकीय प्राईमरी स्कूल, ढाणी चुहल मजरा-हिजूरावां कलां","1 : साम वाणी चुहल मजरा हिज़रावां कलां ह.न.: 44 माना 1 से 117","ढाणी शिब मजरा हिज़रांवां करु",44,"हिजरावां कलां… 1 -3","हिजरावां कलां","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,138,"(38 … मलहड़","राजकीय मिडल स्कूल, मलहड़","1: ग्राममलहड़ ह.न.: (30 माना 0 से 97","मलहड",3,"धिड़","फतेहाबाद","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,139,"(39 - ढाणी बिन्जक्व लाम्बक्व","राजकीय मिडल स्कूल, बिन्जक्व लाम्बक्व","1 : साम वाणी बिन्जनं लाम्बा ब्लाक न.1 ह.न.: (85 माना 0 से 288","ढाणी जिजा लाम्बक्व",85,"अयालकी -2","फतेहाबाद","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,140,"(40 - अयालकी","राजकीय हाई स्कूल, अयालकी (बांया कक्ष)","1: ग्रामअयालक्री ब्लऱकन.2 ह.न.: (29 माना 1 से 4067","अयालकी",2,"अयालकी -1 की","फतेहाबाद","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,141,"141 - अयालकी","राजकीय हाई स्कूल, अयालकी (मम्य कक्ष)","1: ग्रामअयालक्री ब्लाक ना2 ह.न.: (29 माना 22 से 768-2: ग्रामअयालक्री ब्लाक न.3 ह.न.: (29 माना 00 से 978","अयालकी",2,"अयालकी -1 की","फतेहाबाद","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,142,"142 - अयालकी","राजकीय हाई स्कूल, अयालकी (बांया कक्षा","1: साम अयालक्रीब्लस्कना ह.न.: (29 माना 2 से 176-2: साम अयालक्री व्यापक न.3 (अंशत८) ह.न.: (29 माना 1 से (44 क","अयालकी",2,"अयालकी -1 की","फतेहाबाद","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,143,"143 - अलीपुर बरोटा","राजकीय हाई स्कूल, अलीपुर बरोटा","1 : साम अलीपुर बरोटा ह.न.: (03 माना 1 से 204","अलीपुर बरोटा",0,"अयालकी -2","फतेहाबाद","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,144,"(44 - अहरवां","राजकीय हाई स्कूल, अहरवां (बांया कक्ष)","1: साम अहरवांब्लऱकना ह.न.: 127 माना 1 से 4687-2: ग्रामअहरवांब्लऱकन.4 ह.न.: 127 माना 1 से (04","अहरवां",2,"अहरवां… ही की","रतिया","सदर फतेहाबाद","रतिया","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,145,"145 - अहरवां","राजकीय कन्या मिडल स्कूल, अहरवां","1: सामअलधादुलाकना2 ह.न.: 127 माना 0 से (30-2: ग्रामअहरवांब्लऱकन3 ह.न.: 127 माना 1 से 217","अहरवां",2,"अहरवां… ही की","रतिया","सदर फतेहाबाद","रतिया","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,146,"(46 - अहरवां","राजकीय हाई स्कूल, अहरवां (बांया कक्षा","1: ग्रामअहरवां ब्लऱकन.5 ह.न.: 127 माना 1 से 972","अहरवां",2,"अहरवां… ही की","रतिया","सदर फतेहाबाद","रतिया","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,147,"147 - गुरुसर","राजकीय प्राईमरी स्कूल, गुरुसर","1: ग्रामगुरुसर ह.न.: (80 माना 4 से 82","गुरुसर",8,"शहवल","रतिया","सदर रतिया","रतिया","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,148,"(48 - शहनाल","राजकीय मिडल स्कूल, शहनाल","1 : साम शहनाल ब्लाक न.1 ह.न.: (26 माना 1 से 200-2: साम शहनाल ब्लाक ना2 ह.न.: (26 माना 1 से (94","शहनाल",2,"शहवल","रतिया","सदर रतिया","रतिया","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,149,"(49 - सुखमनपुर","राजकीय मिडल स्कूल, सुखभनपुर","1: ग्रामसुखमनपुर ह.न.: (42 माना 01 से 4685","सुखमनपुर",42,"सुखमनपुर","रतिया","सदर रतिया","रतिया","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,150,"(60 - रायपुर","राजकीय प्राईमरी स्कूल, ढाणी रायपुर","1: ग्रामरायपुर ह.न.: 141 माना 1 से (69","रायपुर",4,"पालसर","रतिया","भूना","रतिया","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,151,"1 64 - हासिंगा","राजकीय सीनियर सेकेन्डरी स्कूल, हासिंगा (बांया-कक्षा","1: ग्रामहासिंगाब्लऱकन.1 ह.न.: 83 माना 01 से 111-2: साम हासिंगा ब्लाक न.2 ह.न.: 83 माना 1 से 174","हासिंगा",83,"हासिंगा","रतिया","भूना","रतिया","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,152,"(62 - हासिंगा","राजकीय सीनियर सेकेन्डरी स्कूल, हासिंगा (बांया-कक्षा","1: सामहासिगाव्यस्कनती ह.न.: 83 माना 1 से (04-2: साम हासिंगा ब्लाक न.4 ह.न.: 83 माना 1 से (05","हासिंगा",83,"हासिंगा","रतिया","भूना","रतिया","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,153,"(63 … पालसर","राजकीय मिडल स्कूल, पालसर","1: ग्रामपालप्तर ह.न.: 84 माना 1 से 113-2: ग्रामपाण्डरी माना 01 से 27","पालसर",84,"पालसर","रतिया","भूना","रतिया","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,154,"1 64 - शेखुपुर सौतर","राजकीय प्राईमरी स्कूल, शेखुपुर सौत्तर","1: ग्रामशेखुपुरसौतर ह.न.: (40 माना 1 से 544","शेखुपुर सौतर",4,"पालम","रतिया","सदर फतेहाबाद","रतिया","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,155,"(66 … रजाबाद","राजकीय प्राईमरी स्कूल, रजाबाद","1: ग्रामरजाबाद ह.न.: (28 माना 1 से 89","रजदृबार्द",2,"धिड़","फतेहाबाद","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,156,"(66 - कात्ताखेडी","राजकीय प्राईमरी स्कूल, काताखेडी","1: सामकाताखेजी माना 1 से 80","काता रोजी",0,"धिड़","फतेहाबाद","फतेहाबाद","फतेहाबाद","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,157,"(67 - बोसवाल","राजकीय हाई स्कूल, बोसवाल","1: ग्रामबोसवाल ह.न.: (36 माना 1 से (90-2: ग्रामधिड़ माना 1 से 49क","बोसवाल",3,"धिड़","फतेहाबाद","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125051,3,Sirsa,SC,Ratia,SC
41,158,"(68 - खान मोहम्मद","राजकीय मिडल स्कूल, खान मोहम्मद","1: सामखानर्मदम्मद ह.न.: (32 माना 1 से (96/4","खान मोहम्मद",32,"धिड़","फतेहाबाद","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,159,"(69 - दरियापुर","राजकीय सीनियर सेकेन्डरी स्कूल, दरियापुर (बांया-कक्षा","1: ग्रामदरियाषुर ब्लाक न. 1 ह.न.: 39 माना 1 से 119/1","दरियापुर",39,"दरियापुर","ढिगसरा","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,160,"(60 - दरियापुर","राजकीय सीनियर सेकेन्डरी स्कूल, दरियापुर (भक्ष्य-कक्षा","1: ग्रामदरियाषुर ब्लाक न. 1 (अंशत८) ह.न.: 39 माना 56ऐ से (99/2","दरियापुर",39,"दरियापुर","ढिगसरा","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,161,"1 64 - दरियापुर","राजकीय सीनियर सेकेन्डरी स्कूल, दरियापुर (दांया-कक्षा","1: सामदरियणुरदुलाकना2 ह.न.: 39 माना 1 से 2027","दरियापुर",39,"दरियापुर","ढिगसरा","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,162,"(62 … करनोली","राजकीय हाई स्कूल, करनोली (बांया कक्ष)","1 : साम करनोली ब्लाक न.1 ह.न.: 38 माना 0 से 176","करनोलीं",38,"दरियापुर","ढिगसरा","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,163,"(63 … करनोली","राजकीय हाई स्कूल, करनोली (बांया कक्षा","1 : साम करनोली ब्लाक ना2 ह.न.: 38 माना 1 से 161","करनोलीं",38,"दरियापुर","ढिगसरा","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,164,"(64 - शहीदा९वाली","राजकीय मिडल स्कूल, शहीदांवाली","1: ग्रामशहीदांवालीं ह.न.: 33 माना 1 से 4286","शहीदांवालीं",33,"खेरातीखेडा","ढिगसरा","फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,165,"(66 - कुकडावाली","राजकीय मिडल स्कूल, वुत्वत्सावाली","1: साम 1 कुककांवाली ह.न.: 34 माना 01 से 420-2: साम2कुकदांवाली ह.न.: 34 माना 51 से 2287","कुकडा९वाली",34,"कुकडावाली","ढिगसरा","फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,166,"(66 - ढाणी चाननवाली मजरा कुकडा वाली","राजकीय प्राईमरी स्कूल, ढाणी चाननवाली","1: सामदाणीचाननवालीमजराकुकदांवाली ह.न.: 34 माना 3 से 248","कुकडा९वाली",34,"कुकडावाली","ढिगसरा","फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,167,"(67 - ढाणी महताब राम मजरा त्रुच्चल्लावाली","राजकीय प्राईमरी स्कूल, ढाणी महताब राम","1 : साम वाणी ममताब मजरा कुकडांवालीं ह.न. : 34-2: साम वाणी ममताब मजरा कुकडांवालीं ह.न. : 34 माना 0 से 204/3","कुकडा९वाली",34,"कुकडावाली","ढिगसरा","फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,168,"(68 - खेरातीखेडा","राजकीय हाई स्कूल, खैरातीखेडा (बांया कक्षा","1: ग्रामरब्जेरातीखेडा ह.न.: 32 माना 1 से 106ठ","खैरांती खेडा",32,"खेरातीखेडा","ढिगसरा","फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,169,"(69 - खेरातीखेडा","राजकीय हाई स्कूल, खैरातीखेडा (दांया कक्ष)","1: ग्रामरब्जेरातीखेडा ह.न.: 32 माना 1 से 344","खैरांती खेडा",32,"खेरातीखेडा","ढिगसरा","फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,170,"(70 - मानावालीं","राजकीय हाई स्कूल, मानावाली (बांया कक्ष)","1 : ग्राममानावाली ब्लाक न.1 ह.न.: 31 माना 1 से 265","मानावाली",3,"मानावाली","ढिगसरा","फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,171,"1 74 - मानावालीं","राजकीय हाई स्कूल, मानावाली (बांया कक्षा","1 : ग्राममानावाली ब्लाक ना2 ह.न.: 31 माना 01 से 151","मानावाली",3,"मानावाली","ढिगसरा","फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,172,"172 - भोटिया खेडा पचादगान","राजकीय हाई स्कूल, भोत्शेयाखेजा पचादगान-(बांया कक्षा","1 : साम भोटिया खेडा पचादगान ब्लाक न. 1 ह.न.: 42 माना 0 से 4367","भोटिया खेडा पचादगान",42,"भोटिया खेडा पचादगान","फतेहाबाद","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,173,"173 - भोटिया खेडा पचादगान","राजकीय हाई स्कूल, भोत्शेयाखेजा पचादगान-(बांया कक्षा","1 : साम भोटिया खेडा पचादगान ब्लाक न.2 ह.न.: 42 माना 1 से 948","भोटिया खेडा पचादगान",42,"भोटिया खेडा पचादगान","फतेहाबाद","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,174,"(74 - भोटिया खेडा पचादगान","राजकीय कन्या हाई स्कूल, भोडियल्लेजा पचादगान-(बांया कक्षा","1: सामभीडियाखेडापचादगानदुलाकनती ह.न.: 42 माना 1 से 710-2: ग्रामखेतोक्रीढाणीया ह.न.: 42 माना 1 से 225ए","भोटिया खेडा पचादगान",42,"भोटिया खेडा पचादगान","फतेहाबाद","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,175,"175 - भोटिया खेडा पचादगान","राजकीय कन्या हाई स्कूल, भोडियल्लेजा पचादगान-(बांया कक्षा","1 : साम भोटिया खेडा पचादगान ब्लाक न.3 ह.न.: 42 माना 0 से 8367-2: साम भोटिया खेडा पचादगान ब्लाक न.2 ह.न.: 42 माना 179 से 371","भोटिया खेडा पचादगान",42,"भोटिया खेडा पचादगान","फतेहाबाद","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,176,"(76 - बहलभमियां मजरा भिरडाना","राजकीय प्राईमरी स्कूल, बहलभमियां मजरा-भिरडाना","1 : साम बहलभमियां मजरा भिरडाना ब्लाक नं.5 ह.न.: (39 माना 01 से 79-2: साम रामपुरा मजरा भिरडाना ब्लाक नं.5 माना (2 से 84","बहलभमियाँ मजरा भिरडाना",39,"भिरडानति 1 , 2 , 3","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,177,"177 - भिरडाना","राजकीय सीनियर सेकेण्डरी स्कूल, भिरडाना-(बांया कक्षा","1 : साम भिरडाना ब्लाक न.1 ह.न.: (39 माना 1 से 270","भिरडाना",3,"भिरडानति 1 , 2 , 3","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,178,"(78 - भिरडाना","राजकीय सीनियर सेकेण्डरी स्कूल, भिरडाना (पिछे-बांया कक्षा","1: सामभिरडानादुलाकना2 ह.न.: (39 माना 1 से 4202-2: साम भिरडाना ब्लाक न.3 ह.न.: (39 माना 1 से (02","भिरडाना",3,"भिरडानति 1 , 2 , 3","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,179,"(79 - भिरडाना","राजकीय सीनियर सेकेण्डरी स्कूल, भिरडाना (मध्य-कक्षा","1: सामभिरडानादुलाकना3 ह.न.: (39 माना 7 से (83-2: साम भिरडाना ब्लाक न.4 ह.न.: (39 माना 1 से 584","भिरडाना",3,"भिरडानति 1 , 2 , 3","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,180,"(80 - भिरडाना","राजकीय सीनियर सेकेण्डरी स्कूल, भिरडाना (मध्य-भाग बांया कक्षा","1: सामभिरडानादुलाकना4 ह.न.: (39 माना 0 से (82-2: साम भिरडाना ब्लाक नाहीं ह.न.: (39 माना 46 से (92","भिरडाना",3,"भिरडानति 1 , 2 , 3","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,181,"1 84 - भिरडाना","राजकीय सीनियर सेकेण्डरी स्कूल, भिरडाना (दांया-कक्षा","1: सामभिरडानादुलाकना5 (रिशता) ह.न.: (39 माना 4 से 227-2: साम भिरडाना ब्लाक न.6 (रिशता) ह.न.: (39 माना 1 से 227","भिरडाना",3,"भिरडानति 1 , 2 , 3","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,182,"(82 - भिरडाना","राजकीय सीनियर सेकेण्डरी स्कूल, भिरडाना (दांया-कक्षा","1: सामभिरडानादुलाकना6 (रिशता) ह.न.: (39 माना 1 से 223-2: साम भिरडाना ब्लाक न.7 (रिशता) ह.न.: (39 माना 1 से (29","भिरडाना",3,"भिरडानति 1 , 2 , 3","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,183,"(83 - भिरडाना","पंचायत भवन, भिरडाना","1: सामभिरडानादुलाकना9 ह.न.: (39 माना 1 से 2437-2: साम भिरडाना ब्लाक न.8 (रिशता) ह.न.: (39 माना 1 से (09","भिरडाना",3,"भिरडानति 1 , 2 , 3","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,184,"(84 - भिरडाना","राजकीय सीनियर सेकेण्डरी स्कूल (प्राईमरी-सैक्शन), भिरडाना","1: सामभिरडानामशता), ब्लाकन.8 ह.न.: (39 माना (4 से 246","भिरडाना",3,"भिरडानति 1 , 2 , 3","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,185,"(86 - झलनियां","राजकीय हाई स्कूल, झलनियां (बांया कक्षा","1: ग्रामझलनियां ब्लऱकन. 1 ह.न.: 49 माना 1 से 4006","झलनियाँ",49,"भिरडाना -3","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,186,"(86 - झलनियां","राजकीय हाई स्कूल, झलनियां (दांया कक्ष)","1: ग्रामझलनियां ब्लाक न. 2 ह.न.: 49 माना 1 से (64/3","झलनियाँ",49,"भिरडाना -3","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,187,"(87 - भूथन कलां","राजकीय सीनियर सेकेन्डरी स्कूल, भूथन कलां-(बांया कक्षा","1 : साम भूथन कलां ब्लाक न.1 ह.न.: (80 माना 1 से 769-2: साम भूथन कलां ब्लाक न.2 ह.न.: (80 माना 0 से 107","भूथन कलां",8,"भूथन कलां -1 की","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,188,"(88 - भूथन कलां","राजकीय सीनियर सेकेन्डरी स्कूल, भूथन कलां-(बांया कक्षा","1: साम भूथनकलांदुलाकना2 ह.न.: (80 माना 1 से (63-2: साम भूथन कलां व्यापक न.3 ह.न.: (80 माना 1 से (65","भूथन कलां",8,"भूथन कलां -1 की","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,189,"(89 - भूथन कलां","धर्मशाला नजदीक बस अड्डा, भूथन कलां","1: ग्रामभूथनक्रलां ब्लाक न.4 ह.न.: (80 माना 0 से 172-2: सामभूथनकलांदुलाकनती ह.न.: (80 माना 8 से (68","भूथन कलां",8,"भूथन कलां -1 की","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,190,"(90 - भूथन खुर्द","राजकीय मिडल स्कूल, भूथन खुर्द (बांया कक्षा","1: ग्रामभूथनखुर्द ह.न.: 87 माना 0 से 287","भूथन खुर्द",87,"भूथन कलां -2","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
41,191,"191 - भूथन खुर्द","राजकीय मिडल स्कूल, भूथन खुर्द (दांया कक्ष)","1: ग्रामभूथनखुर्द ह.न.: 87 माना (36 से 217-2: ग्रामखेडेवाला माना 01 से 22","भूथन खुर्द",87,"भूथन कलां -2","धांगड़","सदर फतेहाबाद","फतेहाबाद","फतेहाबाद",125050,3,Sirsa,SC,Ratia,SC
42,1,"1 - देसुमलकाना","राजकीय हाई स्कूल, देसुमलकाना (बांया कक्ष)","1: सामदेगुमलकाना ह.न.: 342 माना 1 से (69","देसुभलकाना",3,"देसुभलकाना","कालांवाली","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
42,2,"2 - देसुमलकाना","राजकीय हाई स्कूल, देसुमलकाना (बांया कक्ष)","1: सामदेगुमलकाना ह.न.: 342 माना 113घ से 925","देसुभलकाना",3,"देसुभलकाना","कालांवाली","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
42,3,"3 - देसुमलकाना","राजकीय हाई स्कूल, देसुमलकाना प्राईमरी भाग","1: सामदेगुमलकाना ह.न.: 342 माना 405 से 636/4","देसुभलकाना",3,"देसुभलकाना","कालांवाली","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
42,4,"4 … त्तख्तमल","राजकीय मिडल स्कूल, त्तख्तमल (बांया कक्ष)","1: ग्रामतख्तमल ह.न.: 344 माना 1 से 158रेश्क","तख्तमल",3,"त्तख्तमल","कालांवाली","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
42,5,"6 … त्तख्तमल","राजकीय मिडल स्कूल, तख्तमल (बांया कक्ष)","1: ग्रामतख्तमल ह.न.: 344 माना (69 से 712 के","तख्तमल",3,"त्तख्तमल","कालांवाली","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
42,6,"6 - केवल","राजकीय हाई स्कूल, केवल (बांया कक्ष)","1: ग्रामकेवल ह.न.: 322 माना 1 से 324","केवल",322,"केवल","कालांवाली","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
42,7,"7 - केवल","राजकीय हाई स्कूल, केवल (बांया कक्षा","1: ग्रामकेवल ह.न.: 322 माना 3 से 468","केवल",322,"केवल","कालांवाली","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
42,8,"8 - धर्मपुरा","राजकीय मिडल स्कूल , धर्मपुरा","1: ग्रामधर्मपुरा ह.न.: 323 माना 1 से 343","धर्मपुरां",323,"केवल","कालांवाली","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
42,9,"9 - सिंघपुरां","राजकीय हाई स्कूल सिंघपुरा (बांया कक्ष)","1: ग्रामसिंघषुरा ह.न.: 325 माना 1 से 713","सिंघपुरा",325,"सिंघपुरा","कालांवाली","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
42,10,"10 - सिंघपुरा","राजकीय हाई स्कूल सिंघपुरा (बांया कक्ष)","1: ग्रामसिंघषुरा ह.न.: 325 माना 3 से 343-2: साम रामपुरा माना 2 से 26ऐ","सिंघपुरा",325,"सिंघपुरा","कालांवाली","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
42,11,"1 1 - सिंघपुरा","अनुसूचित जाति चौपाल , सिंघपुरा","1: ग्रामसिंघषुरा ह.न.: 325 माना 30 से 706","सिंघपुरा",325,"सिंघपुरा","कालांवाली","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
42,12,"12 - पक्का","राजकीय हाई स्कूल , पक्का (बांया कक्ष)","1 : साम पक्का ह.न.: 320 माना 1 से (06","पक्का",32,"पक्का","रोजी","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
42,13,"13 - पक्का","राजकीय हाई स्कूल , पक्का (बांया कक्ष)","1: ग्रामपक्का ह.न.: 320 माना 80 से 268","पक्का",32,"पक्का","रोजी","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
42,14,"14 - पक्का","अनुसूचित जाति चौपाल , पक्का","1: ग्रामपक्का ह.न.: 320 माना 191 से 295","पक्का",32,"पक्का","रोजी","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
42,15,"15 - दादू","राजकीय हाई स्कूल , दादू (बांया कक्ष)","1: ग्रामवार ह.न.: 324 माना 1 से 324","दादू",32,"दादू","लक्स्डवाली","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
42,16,"16 - दादू","राजकीय हाई स्कूल , दादू (बांया कक्ष)","1: ग्रामवार ह.न.: 324 माना 202 से 369/4","दादू",32,"दादू","लक्स्डवाली","कालांवाली","सिरसा","सिरसा",125201,3,Sirsa,SC,Kalawali,SC
